year,product_hs,product,partner_code,partner_name,tons,value_usd
2016,252329,portland_grey,276,276,9.2,8312
2016,252329,portland_grey,40,40,2.92,164
2016,252329,portland_grey,12,Algeria,30895.681,1017292
2016,252329,portland_grey,52,52,57497.0,3953363
2016,252329,portland_grey,504,Morocco,5.0,400
2016,252329,portland_grey,795,795,20.5,1395
2016,252329,portland_grey,376,Israel,872089.0,42521074
2016,252329,portland_grey,887,887,655407.0,28111657
2016,252329,portland_grey,300,300,15807.8,808111
2016,252329,portland_grey,780,780,28723.0,1835013
2016,252329,portland_grey,642,Romania,85700.0,2977288
2016,252329,portland_grey,566,566,29.545,1499
2016,252329,portland_grey,591,591,294.75,18246
2016,252329,portland_grey,757,757,3.479,176
2016,252329,portland_grey,499,499,5.386,299
2016,252329,portland_grey,694,694,209868.0,8869701
2016,252329,portland_grey,8,Albania,8321.84,335136
2016,252329,portland_grey,384,CotedIvoire,237349.0,10599196
2016,252329,portland_grey,332,Haiti,27798.0,1239100
2016,252329,portland_grey,643,643,23401.0,1147066
2016,252329,portland_grey,275,275,92246.0,4095068
2017,252329,portland_grey,760,Syria,1410482.0,52232804
2017,252329,portland_grey,706,706,513.318,19674
2017,252329,portland_grey,804,804,11121.5,485738
2017,252329,portland_grey,434,Libya,25853.4,1059866
2017,252329,portland_grey,32,32,27.0,3078
2017,252329,portland_grey,384,CotedIvoire,49700.0,2101655
2017,252329,portland_grey,682,682,1350.0,108000
2017,252329,portland_grey,688,688,2530.982,81244
2017,252329,portland_grey,499,499,3000.0,114854
2017,252329,portland_grey,643,643,149094.0,6385050
2017,252329,portland_grey,340,340,5500.0,258500
2017,252329,portland_grey,226,226,159003.0,6583306
2017,252329,portland_grey,504,Morocco,6.0,5606
2017,252329,portland_grey,8,Albania,22216.3,690986
2017,252329,portland_grey,204,Benin,5000.0,235000
2017,252329,portland_grey,268,268,139178.0,6849052
2017,252329,portland_grey,120,Cameroon,15000.0,2779182
2017,252329,portland_grey,372,372,73.5,8170
2017,252329,portland_grey,275,275,15000.0,660000
2017,252329,portland_grey,430,430,210870.0,8880712
2017,252329,portland_grey,288,Ghana,346050.0,11641295
2017,252329,portland_grey,380,380,22836.0,852297
2017,252329,portland_grey,642,Romania,78411.8,2668457
2017,252329,portland_grey,858,858,25000.0,1736418
2017,252329,portland_grey,12,Algeria,72.0,14400
2017,252329,portland_grey,144,SriLanka,54.0,3429
2017,252329,portland_grey,784,784,6102.5,238642
2017,252329,portland_grey,788,788,2.062,105
2017,252329,portland_grey,136,136,6.75,1346
2017,252329,portland_grey,196,196,309974.0,11287836
2017,252329,portland_grey,251,251,27030.0,1482318
2017,252329,portland_grey,842,USA,1079370.0,43088526
2017,252329,portland_grey,218,218,27.0,2970
2017,252329,portland_grey,740,740,36999.8,1541494
2017,252329,portland_grey,591,591,15868.7,906906
2017,252329,portland_grey,258,258,513.0,33345
2017,252329,portland_grey,528,528,0.79,164
2017,252329,portland_grey,31,31,195.014,23494
2017,252329,portland_grey,780,780,93086.0,6239885
2017,252329,portland_grey,795,795,4.598,1460
2017,252329,portland_grey,262,262,22032.0,914664
2017,252329,portland_grey,558,558,6001.0,264045
2017,252329,portland_grey,231,231,43425.0,1755696
2017,252329,portland_grey,222,222,16560.0,787560
2017,252329,portland_grey,694,694,382554.0,15267203
2017,252329,portland_grey,887,887,268077.0,10796085
2017,252329,portland_grey,56,56,26.343,4007
2017,252329,portland_grey,376,Israel,1230234.0,53824242
2017,252329,portland_grey,332,Haiti,405844.8,17481887
2017,252329,portland_grey,300,300,28933.1,1322436
2017,252329,portland_grey,100,100,305053.6,13744558
2017,252329,portland_grey,170,Colombia,164137.0,6819152
2017,252329,portland_grey,729,729,0.705,450
2017,252329,portland_grey,214,DominicanRep,212.8,23195
2017,252329,portland_grey,368,368,280009.0,8404306
2018,252329,portland_grey,688,688,60.191,5963
2018,252329,portland_grey,8,Albania,8058.56,298840
2018,252329,portland_grey,275,275,13000.0,578500
2018,252329,portland_grey,784,784,15.0,733
2018,252329,portland_grey,591,591,67008.0,4534218
2018,252329,portland_grey,724,Spain,11266.0,493232
2018,252329,portland_grey,499,499,2650.0,94884
2018,252329,portland_grey,616,616,25.5,2579
2018,252329,portland_grey,226,226,205005.0,8906618
2018,252329,portland_grey,288,Ghana,264136.0,9882020
2018,252329,portland_grey,795,795,21.0,6558
2018,252329,portland_grey,332,Haiti,307798.2,13400419
2018,252329,portland_grey,300,300,32255.7,1557337
2018,252329,portland_grey,860,860,1.5,4402
2018,252329,portland_grey,430,430,159894.0,6767422
2018,252329,portland_grey,686,Senegal,116.1,48762
2018,252329,portland_grey,380,380,12820.0,480951
2018,252329,portland_grey,320,320,27.2,1578
2018,252329,portland_grey,222,222,16500.0,709500
2018,252329,portland_grey,566,566,2.464,116
2018,252329,portland_grey,780,780,115680.0,7922161
2018,252329,portland_grey,258,258,297.0,19602
2018,252329,portland_grey,826,UK,79.7,5635
2018,252329,portland_grey,434,Libya,28501.32,1039580
2018,252329,portland_grey,858,858,81997.0,5237057
2018,252329,portland_grey,694,694,228314.0,9553301
2018,252329,portland_grey,642,Romania,31000.0,1059100
2018,252329,portland_grey,887,887,58697.5,2686995
2018,252329,portland_grey,662,662,2999.2,139962
2018,252329,portland_grey,100,100,325383.6,15303600
2018,252329,portland_grey,478,Mauritania,2.0,1315
2018,252329,portland_grey,634,634,3024.0,254016
2018,252329,portland_grey,204,Benin,5000.0,232500
2018,252329,portland_grey,740,740,40998.3,1865422
2018,252329,portland_grey,196,196,335056.146,13491624
2018,252329,portland_grey,31,31,240.0,26400
2018,252329,portland_grey,268,268,63111.1,2926913
2018,252329,portland_grey,120,Cameroon,32994.0,4949100
2018,252329,portland_grey,462,462,221.898,33195
2018,252329,portland_grey,170,Colombia,107539.5,4712819
2018,252329,portland_grey,762,762,2.3,9243
2018,252329,portland_grey,328,328,5751.1,270302
2018,252329,portland_grey,670,670,4400.9,206142
2018,252329,portland_grey,368,368,116385.0,3662765
2018,252329,portland_grey,276,276,42.249,2379
2018,252329,portland_grey,376,Israel,1820675.0,79082961
2018,252329,portland_grey,324,Guinea,3.0,207
2018,252329,portland_grey,760,Syria,850511.0,37566357
2018,252329,portland_grey,52,52,79302.1,5271721
2018,252329,portland_grey,643,643,65671.1,2855267
2018,252329,portland_grey,251,251,21475.284,1289112
2018,252329,portland_grey,842,USA,1731000.5,74343908
2018,252329,portland_grey,757,757,4.04,189
2019,252329,portland_grey,842,USA,3473258.155,144337816
2019,252329,portland_grey,826,UK,2.608,125
2019,252329,portland_grey,352,352,27.0,4042
2019,252329,portland_grey,208,208,9.809,2059
2019,252329,portland_grey,340,340,115472.1,4972771
2019,252329,portland_grey,740,740,67691.2,3055636
2019,252329,portland_grey,170,Colombia,101604.0,4541893
2019,252329,portland_grey,328,328,18198.6,777793
2019,252329,portland_grey,222,222,3000.0,135750
2019,252329,portland_grey,643,643,77355.0,3448437
2019,252329,portland_grey,706,706,1999.5,85979
2019,252329,portland_grey,124,124,41406.0,1759755
2019,252329,portland_grey,368,368,3323.8,94692
2019,252329,portland_grey,688,688,624.76,28931
2019,252329,portland_grey,50,Bangladesh,6.691,304
2019,252329,portland_grey,804,804,179270.379,7397412
2019,252329,portland_grey,504,Morocco,8.2,406
2019,252329,portland_grey,52,52,33000.0,1485000
2019,252329,portland_grey,204,Benin,15002.0,635083
2019,252329,portland_grey,332,Haiti,384231.1,16870709
2019,252329,portland_grey,470,470,620.2,63067
2019,252329,portland_grey,8,Albania,41.145,5600
2019,252329,portland_grey,226,226,150006.6,6350740
2019,252329,portland_grey,233,233,81.0,8685
2019,252329,portland_grey,400,400,0.1,494
2019,252329,portland_grey,659,659,8001.0,360045
2019,252329,portland_grey,818,Egypt,2932.5,181815
2019,252329,portland_grey,320,320,72398.8,3056078
2019,252329,portland_grey,376,Israel,2208865.0,78363953
2019,252329,portland_grey,100,100,365162.2,16139651
2019,252329,portland_grey,288,Ghana,379487.0,11656807
2019,252329,portland_grey,112,112,1.0,1850
2019,252329,portland_grey,270,Gambia,15650.4,657317
2019,252329,portland_grey,780,780,150044.0,8617930
2019,252329,portland_grey,642,Romania,118029.5,3541154
2019,252329,portland_grey,724,Spain,33310.0,1759662
2019,252329,portland_grey,31,31,336.0,36960
2019,252329,portland_grey,887,887,1000.0,45000
2019,252329,portland_grey,268,268,79439.4,3701118
2019,252329,portland_grey,858,858,61375.5,2577771
2019,252329,portland_grey,670,670,2025.0,91125
2019,252329,portland_grey,308,308,23026.0,1034496
2019,252329,portland_grey,276,276,30.318,3985
2019,252329,portland_grey,484,484,18001.5,751063
2019,252329,portland_grey,694,694,305324.0,10941672
2019,252329,portland_grey,434,Libya,111502.0,4152097
2019,252329,portland_grey,634,634,4023.0,337932
2019,252329,portland_grey,795,795,71.04,8978
2019,252329,portland_grey,616,616,25000.5,1174177
2019,252329,portland_grey,380,380,97711.222,4352206
2019,252329,portland_grey,196,196,298825.5,12220190
2019,252329,portland_grey,499,499,36.397,2159
2019,252329,portland_grey,417,417,1.0,3904
2019,252329,portland_grey,591,591,86861.3,4230846
2019,252329,portland_grey,729,729,4.0,2085
2019,252329,portland_grey,430,430,135170.0,8189864
2019,252329,portland_grey,300,300,40499.1,1865092
2019,252329,portland_grey,760,Syria,1142502.0,33514211
2019,252329,portland_grey,251,251,28917.11,1599861
2020,252329,portland_grey,332,Haiti,914033.3,37968884
2020,252329,portland_grey,642,Romania,215001.818,6924134
2020,252329,portland_grey,268,268,167875.0,7158057
2020,252329,portland_grey,729,729,18.408,3818
2020,252329,portland_grey,262,262,31.6,2601
2020,252329,portland_grey,784,784,0.5,92
2020,252329,portland_grey,826,UK,6449.82,447884
2020,252329,portland_grey,56,56,48.743,2431
2020,252329,portland_grey,124,124,106158.0,4153077
2020,252329,portland_grey,854,854,11001.0,598556
2020,252329,portland_grey,328,328,18349.3,789522
2020,252329,portland_grey,688,688,15178.8,697048
2020,252329,portland_grey,324,Guinea,7.121,320
2020,252329,portland_grey,132,132,4151.0,166310
2020,252329,portland_grey,170,Colombia,7701.0,331143
2020,252329,portland_grey,499,499,2508.751,90626
2020,252329,portland_grey,780,780,235266.0,12869886
2020,252329,portland_grey,795,795,21.0,2399
2020,252329,portland_grey,52,52,3506.0,156017
2020,252329,portland_grey,740,740,43354.5,1864620
2020,252329,portland_grey,191,191,13240.0,502579
2020,252329,portland_grey,724,Spain,73553.9,4394222
2020,252329,portland_grey,434,Libya,1041292.0,40320288
2020,252329,portland_grey,694,694,540746.0,18341488
2020,252329,portland_grey,584,584,1401.0,59543
2020,252329,portland_grey,70,70,0.721,44
2020,252329,portland_grey,670,670,675.0,30375
2020,252329,portland_grey,804,804,949776.61,38532361
2020,252329,portland_grey,100,100,504660.7,21813815
2020,252329,portland_grey,388,388,26010.0,1053405
2020,252329,portland_grey,654,654,282.0,13437
2020,252329,portland_grey,616,616,18284.0,852122
2020,252329,portland_grey,372,372,3000.0,132000
2020,252329,portland_grey,270,Gambia,294649.0,8854492
2020,252329,portland_grey,768,Togo,1951.0,74934
2020,252329,portland_grey,887,887,39700.5,1534970
2020,252329,portland_grey,504,Morocco,642.6,55234
2020,252329,portland_grey,384,CotedIvoire,204820.625,6690663
2020,252329,portland_grey,320,320,125469.7,5178796
2020,252329,portland_grey,276,276,4.5,1518
2020,252329,portland_grey,300,300,30992.8,1409526
2020,252329,portland_grey,8,Albania,36057.5,1283995
2020,252329,portland_grey,31,31,168.0,18480
2020,252329,portland_grey,398,398,21.858,874
2020,252329,portland_grey,591,591,67437.9,3153980
2020,252329,portland_grey,440,440,120.0,6360
2020,252329,portland_grey,760,Syria,1325010.0,40825576
2020,252329,portland_grey,710,710,0.625,625
2020,252329,portland_grey,430,430,182484.0,11104669
2020,252329,portland_grey,462,462,96.625,17291
2020,252329,portland_grey,484,484,20001.0,830042
2020,252329,portland_grey,380,380,110750.0,5004086
2020,252329,portland_grey,498,498,0.868,53
2020,252329,portland_grey,288,Ghana,456550.0,13528196
2020,252329,portland_grey,800,800,1.05,756
2020,252329,portland_grey,528,528,0.485,20
2020,252329,portland_grey,646,646,48.0,2256
2020,252329,portland_grey,204,Benin,19999.0,859958
2020,252329,portland_grey,470,470,12.088,1251
2020,252329,portland_grey,340,340,119840.2,5006643
2020,252329,portland_grey,858,858,31800.0,2085412
2020,252329,portland_grey,376,Israel,3251975.065,108929691
2020,252329,portland_grey,368,368,28.5,8639
2020,252329,portland_grey,258,258,216.0,11988
2020,252329,portland_grey,196,196,217211.018,6649178
2020,252329,portland_grey,466,466,10999.5,483977
2020,252329,portland_grey,226,226,243707.5,10379738
2020,252329,portland_grey,643,643,49766.8,2153884
2020,252329,portland_grey,579,579,2.48,4523
2020,252329,portland_grey,842,USA,4751121.66,186831321
2020,252329,portland_grey,251,251,68218.37,3086480
2021,252329,portland_grey,643,643,53431.0,2431462
2021,252329,portland_grey,686,Senegal,0.8,3225
2021,252329,portland_grey,324,Guinea,506.168,31531
2021,252329,portland_grey,780,780,66632.0,3054662
2021,252329,portland_grey,528,528,1.739,69
2021,252329,portland_grey,92,92,4275.9,233798
2021,252329,portland_grey,768,Togo,3.88,2582
2021,252329,portland_grey,192,192,430.0,30977
2021,252329,portland_grey,340,340,123583.1,5414359
2021,252329,portland_grey,694,694,723595.5,29888691
2021,252329,portland_grey,208,208,1.05,40
2021,252329,portland_grey,368,368,15044.56,1385759
2021,252329,portland_grey,31,31,407.398,34608
2021,252329,portland_grey,854,854,10501.5,679724
2021,252329,portland_grey,826,UK,5553.263,314990
2021,252329,portland_grey,100,100,601189.11,29931974
2021,252329,portland_grey,430,430,145369.0,10487860
2021,252329,portland_grey,52,52,66027.9,4836144
2021,252329,portland_grey,762,762,16.16,2187
2021,252329,portland_grey,740,740,42574.5,2037351
2021,252329,portland_grey,332,Haiti,999332.6,50187323
2021,252329,portland_grey,388,388,33003.0,1400130
2021,252329,portland_grey,376,Israel,3442338.752,132569581
2021,252329,portland_grey,380,380,312444.0,13501996
2021,252329,portland_grey,458,458,1.037,40
2021,252329,portland_grey,788,788,1.0,1772
2021,252329,portland_grey,48,48,45.42,9084
2021,252329,portland_grey,300,300,56300.35,2729550
2021,252329,portland_grey,795,795,9.0,1243
2021,252329,portland_grey,56,56,1.05,40
2021,252329,portland_grey,328,328,199428.0,11378230
2021,252329,portland_grey,566,566,16.515,3670
2021,252329,portland_grey,434,Libya,250148.8,9697868
2021,252329,portland_grey,384,CotedIvoire,65501.619,2096067
2021,252329,portland_grey,842,USA,6820018.0,276050342
2021,252329,portland_grey,156,156,0.261,10
2021,252329,portland_grey,44,44,4050.0,162000
2021,252329,portland_grey,8,Albania,120564.0,4578829
2021,252329,portland_grey,262,262,23.4,8396
2021,252329,portland_grey,288,Ghana,304700.999,10044957
2021,252329,portland_grey,466,466,6000.0,264000
2021,252329,portland_grey,191,191,42850.0,1457503
2021,252329,portland_grey,818,Egypt,1.05,40
2021,252329,portland_grey,268,268,191393.17,9126714
2021,252329,portland_grey,226,226,138502.0,6418836
2021,252329,portland_grey,757,757,14200.0,568000
2021,252329,portland_grey,858,858,31479.0,2393462
2021,252329,portland_grey,40,40,0.99,240
2021,252329,portland_grey,170,Colombia,0.727,30
2021,252329,portland_grey,591,591,35040.0,1645769
2021,252329,portland_grey,724,Spain,40391.72,2226932
2021,252329,portland_grey,462,462,108.35,29818
2021,252329,portland_grey,196,196,175881.0,6554143
2021,252329,portland_grey,270,Gambia,67675.0,2165600
2021,252329,portland_grey,616,616,9879.0,500935
2021,252329,portland_grey,634,634,0.6,32
2021,252329,portland_grey,204,Benin,4999.5,219978
2021,252329,portland_grey,804,804,441021.2,19303563
2021,252329,portland_grey,276,276,53.535,2185
2021,252329,portland_grey,504,Morocco,3.961,405
2021,252329,portland_grey,642,Romania,199202.0,7440356
2021,252329,portland_grey,760,Syria,1442918.0,67922475
2021,252329,portland_grey,484,484,12001.5,518320
2021,252329,portland_grey,499,499,24703.5,845211
2021,252329,portland_grey,124,124,206523.627,8253765
2021,252329,portland_grey,688,688,71208.76,3570580
2021,252329,portland_grey,417,417,0.296,13
2021,252329,portland_grey,352,352,8800.5,1228462
2021,252329,portland_grey,320,320,49025.86,2118587
2021,252329,portland_grey,251,251,15929.237,707088
2022,252329,portland_grey,466,466,1.182,53
2022,252329,portland_grey,804,804,3431.303,166986
2022,252329,portland_grey,694,694,674632.0,40496958
2022,252329,portland_grey,204,Benin,108.8,25032
2022,252329,portland_grey,92,92,4939.5,333578
2022,252329,portland_grey,300,300,57884.95,3154992
2022,252329,portland_grey,795,795,43.827,9981
2022,252329,portland_grey,643,643,51135.3,3549118
2022,252329,portland_grey,276,276,2.186,99
2022,252329,portland_grey,226,226,120000.0,8801000
2022,252329,portland_grey,462,462,20.495,4958
2022,252329,portland_grey,480,480,13700.0,767200
2022,252329,portland_grey,807,807,1.676,94
2022,252329,portland_grey,414,414,0.49,22
2022,252329,portland_grey,818,Egypt,0.891,40
2022,252329,portland_grey,156,156,0.223,10
2022,252329,portland_grey,288,Ghana,172490.0,8364855
2022,252329,portland_grey,376,Israel,3182662.0,185902553
2022,252329,portland_grey,251,251,943.0,133233
2022,252329,portland_grey,380,380,211710.035,11039178
2022,252329,portland_grey,368,368,22012.5,2123563
2022,252329,portland_grey,196,196,156040.305,9251246
2022,252329,portland_grey,762,762,17.267,775
2022,252329,portland_grey,328,328,236948.0,17563720
2022,252329,portland_grey,332,Haiti,553732.8,35374045
2022,252329,portland_grey,56,56,0.891,40
2022,252329,portland_grey,434,Libya,1138.0,154353
2022,252329,portland_grey,340,340,34998.0,2371115
2022,252329,portland_grey,642,Romania,166610.205,7568876
2022,252329,portland_grey,760,Syria,1349873.0,73073387
2022,252329,portland_grey,398,398,6.0,516
2022,252329,portland_grey,352,352,16170.0,1632433
2022,252329,portland_grey,826,UK,13875.0,926250
2022,252329,portland_grey,688,688,154421.6,8567659
2022,252329,portland_grey,388,388,87002.6,5452143
2022,252329,portland_grey,52,52,32101.0,1821678
2022,252329,portland_grey,270,Gambia,33068.9,1058598
2022,252329,portland_grey,682,682,93.616,16605
2022,252329,portland_grey,31,31,355.88,49557
2022,252329,portland_grey,44,44,5351.6,286392
2022,252329,portland_grey,724,Spain,7.9,1663
2022,252329,portland_grey,842,USA,9224334.782,541070007
2022,252329,portland_grey,740,740,39613.5,3104910
2022,252329,portland_grey,430,430,72320.0,7256015
2022,252329,portland_grey,458,458,0.891,40
2022,252329,portland_grey,268,268,132758.0,8293803
2022,252329,portland_grey,8,Albania,221750.0,10944771
2022,252329,portland_grey,308,308,19998.6,1209916
2022,252329,portland_grey,208,208,0.891,40
2022,252329,portland_grey,100,100,547247.0,30420192
2022,252329,portland_grey,124,124,427907.0,25647646
2022,252329,portland_grey,706,706,8.95,1231
2022,252329,portland_grey,470,470,9.0,1620
2023,252329,portland_grey,332,Haiti,703695.0,46469360
2023,252329,portland_grey,807,807,502.0,33023
2023,252329,portland_grey,757,757,18.64,3319
2023,252329,portland_grey,642,Romania,151103.946,8658590
2023,252329,portland_grey,462,462,2.798,224
2023,252329,portland_grey,484,484,113010.01,8193589
2023,252329,portland_grey,352,352,25277.6,3296722
2023,252329,portland_grey,682,682,0.16,9
2023,252329,portland_grey,434,Libya,45.0,3488
2023,252329,portland_grey,56,56,3.343,546
2023,252329,portland_grey,226,226,46203.5,3682608
2023,252329,portland_grey,40,40,35.955,1942
2023,252329,portland_grey,760,Syria,948813.0,60514335
2023,252329,portland_grey,380,380,429583.0,25410721
2023,252329,portland_grey,156,156,0.183,10
2023,252329,portland_grey,300,300,42381.18,2875750
2023,252329,portland_grey,251,251,4759.5,431860
2023,252329,portland_grey,795,795,29.0,11902
2023,252329,portland_grey,422,422,61.941,2603
2023,252329,portland_grey,208,208,0.733,40
2023,252329,portland_grey,458,458,0.728,40
2023,252329,portland_grey,328,328,386646.1,27217022
2023,252329,portland_grey,499,499,4.573,221
2023,252329,portland_grey,196,196,202455.0,13647591
2023,252329,portland_grey,276,276,28.332,2526
2023,252329,portland_grey,324,Guinea,0.372,20
2023,252329,portland_grey,818,Egypt,0.733,40
2023,252329,portland_grey,100,100,539813.6,37882832
2023,252329,portland_grey,740,740,61093.5,4151151
2023,252329,portland_grey,643,643,80172.4,5939235
2023,252329,portland_grey,92,92,1999.5,139965
2023,252329,portland_grey,308,308,12003.6,831214
2023,252329,portland_grey,504,Morocco,28.269,3396
2023,252329,portland_grey,826,UK,55190.0,4130909
2023,252329,portland_grey,887,887,31000.0,2036000
2023,252329,portland_grey,586,586,0.185,10
2023,252329,portland_grey,842,USA,6761077.466,444235690
2023,252329,portland_grey,706,706,2.0,98
2023,252329,portland_grey,191,191,15400.0,800800
2023,252329,portland_grey,724,Spain,9223.0,545511
2023,252329,portland_grey,688,688,230751.0,16329595
2023,252329,portland_grey,470,470,1.075,1069
2023,252329,portland_grey,372,372,18.0,1260
2023,252329,portland_grey,368,368,21486.9,1958186
2023,252329,portland_grey,31,31,388.134,57294
2023,252329,portland_grey,417,417,14.432,792
2023,252329,portland_grey,694,694,41680.0,2542480
2023,252329,portland_grey,124,124,317959.0,20859793
2023,252329,portland_grey,268,268,139412.4,10964810
2023,252329,portland_grey,762,762,0.69,37
2023,252329,portland_grey,800,800,0.613,34
2023,252329,portland_grey,860,860,35.0,2205
2023,252329,portland_grey,270,Gambia,31700.0,1489900
2023,252329,portland_grey,528,528,18031.0,1302238
2023,252329,portland_grey,388,388,14001.2,952082
2023,252329,portland_grey,376,Israel,3216960.0,192154763
2023,252329,portland_grey,8,Albania,278781.0,14947816
2023,252329,portland_grey,36,36,0.2,3743
2023,252329,portland_grey,44,44,2600.0,143000
2005,252321,portland_white,380,380,33510.0,2267381
2005,252321,portland_white,372,372,4941.57,487613
2005,252321,portland_white,642,Romania,1362.0,133223
2005,252321,portland_white,710,710,4916.001,378054
2005,252321,portland_white,398,398,161.605,19837
2005,252321,portland_white,4,4,9.15,760
2005,252321,portland_white,268,268,498.2,69123
2005,252321,portland_white,400,400,3.0,400
2005,252321,portland_white,724,Spain,166060.0,11152266
2005,252321,portland_white,528,528,37153.775,2374347
2005,252321,portland_white,478,Mauritania,756.0,64562
2005,252321,portland_white,440,440,25.6,2417
2005,252321,portland_white,214,DominicanRep,4.6,681
2005,252321,portland_white,804,804,16655.8,1364098
2005,252321,portland_white,860,860,294.625,32798
2005,252321,portland_white,760,Syria,268805.0,16135530
2005,252321,portland_white,498,498,126.0,18698
2005,252321,portland_white,694,694,8.25,1238
2005,252321,portland_white,795,795,19.53,3039
2005,252321,portland_white,276,276,28.345,4347
2005,252321,portland_white,466,466,7.0,1050
2005,252321,portland_white,31,31,793.478,84888
2005,252321,portland_white,233,233,892.8,77462
2005,252321,portland_white,368,368,10419.5,842480
2005,252321,portland_white,246,246,750.0,62093
2005,252321,portland_white,826,UK,3.3,1386
2005,252321,portland_white,705,705,112.0,9632
2005,252321,portland_white,554,554,1.0,197
2005,252321,portland_white,643,643,189.025,20715
2005,252321,portland_white,376,Israel,100915.0,6497253
2005,252321,portland_white,196,196,11576.5,988030
2005,252321,portland_white,422,422,25.6,8693
2005,252321,portland_white,566,566,162.0,12028
2005,252321,portland_white,842,USA,117177.0,6651116
2005,252321,portland_white,251,251,22805.05,1671923
2005,252321,portland_white,838,838,90798.42,7334917
2005,252321,portland_white,899,899,194.75,18560
2006,252321,portland_white,724,Spain,125240.0,9153964
2006,252321,portland_white,694,694,28.0,2723
2006,252321,portland_white,417,417,1.0,1341
2006,252321,portland_white,795,795,4.689,2524
2006,252321,portland_white,364,364,2031.65,153824
2006,252321,portland_white,643,643,1678.5,157398
2006,252321,portland_white,246,246,750.0,58587
2006,252321,portland_white,860,860,420.0,49272
2006,252321,portland_white,480,480,27.0,2717
2006,252321,portland_white,196,196,11227.68,814029
2006,252321,portland_white,762,762,3.055,4160
2006,252321,portland_white,376,Israel,122050.0,9149111
2006,252321,portland_white,642,Romania,0.55,880
2006,252321,portland_white,710,710,5331.0,434400
2006,252321,portland_white,268,268,578.775,80762
2006,252321,portland_white,440,440,128.0,12691
2006,252321,portland_white,31,31,758.825,93375
2006,252321,portland_white,56,56,4480.0,327040
2006,252321,portland_white,804,804,12496.4,1066954
2006,252321,portland_white,112,112,0.285,324
2006,252321,portland_white,12,Algeria,10.75,856
2006,252321,portland_white,398,398,273.034,39992
2006,252321,portland_white,368,368,20267.555,1556397
2006,252321,portland_white,208,208,2.0,187
2006,252321,portland_white,120,Cameroon,140.0,12740
2006,252321,portland_white,528,528,46496.0,3110609
2006,252321,portland_white,380,380,39730.0,2993452
2006,252321,portland_white,566,566,27.0,1890
2006,252321,portland_white,760,Syria,82978.14,6268814
2006,252321,portland_white,233,233,314.0,28814
2006,252321,portland_white,372,372,6041.6,573375
2006,252321,portland_white,100,100,1.6,175
2006,252321,portland_white,842,USA,104120.0,6143080
2006,252321,portland_white,899,899,100.14,12714
2006,252321,portland_white,251,251,26050.06,1997697
2006,252321,portland_white,838,838,114032.131,9457014
2007,252321,portland_white,818,Egypt,4.0,511
2007,252321,portland_white,233,233,303.8,33928
2007,252321,portland_white,398,398,5439.18,625674
2007,252321,portland_white,688,688,2394.4,252343
2007,252321,portland_white,694,694,81.0,7745
2007,252321,portland_white,376,Israel,133362.0,10275039
2007,252321,portland_white,384,CotedIvoire,220.5,23454
2007,252321,portland_white,40,40,0.3,114
2007,252321,portland_white,752,752,1.245,444
2007,252321,portland_white,643,643,27026.6,2509750
2007,252321,portland_white,368,368,35213.53,2940625
2007,252321,portland_white,191,191,22.4,1715
2007,252321,portland_white,710,710,5829.0,486123
2007,252321,portland_white,268,268,1693.0,276536
2007,252321,portland_white,417,417,42.0,5376
2007,252321,portland_white,860,860,404.2,47632
2007,252321,portland_white,440,440,76.8,7846
2007,252321,portland_white,56,56,24.6,3224
2007,252321,portland_white,392,Japan,1.75,980
2007,252321,portland_white,724,Spain,143750.0,11934035
2007,252321,portland_white,642,Romania,2173.8,222171
2007,252321,portland_white,480,480,81.0,8410
2007,252321,portland_white,12,Algeria,3297.45,293473
2007,252321,portland_white,826,UK,2384.6,271039
2007,252321,portland_white,196,196,10498.0,950459
2007,252321,portland_white,178,178,0.36,109
2007,252321,portland_white,276,276,9550.0,689158
2007,252321,portland_white,795,795,101.0,15762
2007,252321,portland_white,31,31,2379.21,287056
2007,252321,portland_white,70,70,528.0,52567
2007,252321,portland_white,364,364,3747.0,294797
2007,252321,portland_white,76,76,4050.0,504292
2007,252321,portland_white,804,804,14855.2,1399123
2007,252321,portland_white,372,372,3430.4,358317
2007,252321,portland_white,400,400,4.04,864
2007,252321,portland_white,246,246,625.0,62877
2007,252321,portland_white,528,528,47175.0,3539916
2007,252321,portland_white,380,380,28130.0,2384634
2007,252321,portland_white,807,807,112.0,10062
2007,252321,portland_white,760,Syria,230185.0,17832698
2007,252321,portland_white,231,231,10.0,1200
2007,252321,portland_white,566,566,135.0,14128
2007,252321,portland_white,32,32,25.0,2570
2007,252321,portland_white,757,757,3.92,1712
2007,252321,portland_white,842,USA,80100.0,4886100
2007,252321,portland_white,251,251,15355.75,1353811
2007,252321,portland_white,838,838,174405.22,15994336
2007,252321,portland_white,899,899,107.95,11708
2008,252321,portland_white,688,688,428.0,56052
2008,252321,portland_white,860,860,392.6,56773
2008,252321,portland_white,191,191,12.5,1250
2008,252321,portland_white,31,31,2762.435,405087
2008,252321,portland_white,440,440,205.0,23651
2008,252321,portland_white,807,807,96.0,10820
2008,252321,portland_white,364,364,509.0,45419
2008,252321,portland_white,380,380,27725.0,2517799
2008,252321,portland_white,233,233,231.4,28298
2008,252321,portland_white,100,100,6650.7,585084
2008,252321,portland_white,682,682,13.0,5554
2008,252321,portland_white,398,398,6306.65,1329258
